,name,ra,dec,semimaj_arcsec,axial_ratio,pos_angle,global_flag,GALEX_FUV,GALEX_FUV_err,GALEX_FUV_flag,GALEX_NUV,GALEX_NUV_err,GALEX_NUV_flag,SDSS_u,SDSS_u_err,SDSS_u_flag,SDSS_g,SDSS_g_err,SDSS_g_flag,SDSS_r,SDSS_r_err,SDSS_r_flag,SDSS_i,SDSS_i_err,SDSS_i_flag,SDSS_z,SDSS_z_err,SDSS_z_flag,2MASS_J,2MASS_J_err,2MASS_J_flag,2MASS_H,2MASS_H_err,2MASS_H_flag,2MASS_Ks,2MASS_Ks_err,2MASS_Ks_flag,WISE_3.4,WISE_3.4_err,WISE_3.4_flag,WISE_4.6,WISE_4.6_err,WISE_4.6_flag,WISE_12,WISE_12_err,WISE_12_flag,WISE_22,WISE_22_err,WISE_22_flag,Spitzer_3.6,Spitzer_3.6_err,Spitzer_3.6_flag,Spitzer_4.5,Spitzer_4.5_err,Spitzer_4.5_flag,Spitzer_5.8,Spitzer_5.8_err,Spitzer_5.8_flag,Spitzer_8.0,Spitzer_8.0_err,Spitzer_8.0_flag,Spitzer_24,Spitzer_24_err,Spitzer_24_flag,Spitzer_70,Spitzer_70_err,Spitzer_70_flag,Spitzer_160,Spitzer_160_err,Spitzer_160_flag,PACS_70,PACS_70_err,PACS_70_flag,PACS_100,PACS_100_err,PACS_100_flag,PACS_160,PACS_160_err,PACS_160_flag,SPIRE_250,SPIRE_250_err,SPIRE_250_flag,SPIRE_350,SPIRE_350_err,SPIRE_350_flag,SPIRE_500,SPIRE_500_err,SPIRE_500_flag,objname,ra2000,de2000,t,t_err,type,logd25,d25,bt,incl,ned_v_helio,ned_v_corr,ned_dist_z_corr,ned_dist_0,hyperleda_v_helio,hyperleda_dist_z_helio,hyperleda_dist_0,dist
129,NGC4437,188.18955,0.11462,534.494602093,4.65458324981,-7.93536569635,,0.0070813973123000015,0.000332398333144,,0.015354350988200004,0.000479837819065,,0.0532961577052,0.00802462488493,,0.172781569155,0.00725432935433,,0.30306420295200004,0.0117240957614,,0.4358697228410001,0.017353778313400004,,0.5085150911240001,0.049091016997,,0.754165954003,0.109199248766,,1.00051645949,0.259520617094,,0.648547259034,0.299892534662,,0.455438661784,0.0041140437350737705,,0.27652910864700003,0.008877230689583274,,0.910852120582,0.0223749858651963,,1.19432145494,0.05196056769016599,,0.44674396953,0.0020482006783291784,N,0.298178994381,0.0017014514155633154,N,0.356796948486,0.006457782283893675,N,0.8621195291529999,0.004498785701114283,N,1.14827777804,0.0045282734504510595,,11.8598935608,0.1812393419977724,,49.523668821,0.3753506345124647,,,,,29.2256146098,0.5393746686044694,,46.7616525694,0.7258726799077804,,32.1854192968,0.1247794521139696,,16.862521533699994,0.1056819313343673,,7.09096198302,0.05425350151110191,,NGC4437,188.18955,0.11462,6.0,0.3,Sc,1.96,9.120109195,11.1,90.0,1128.0,1375.0,18.77389405,10.56,1128,15.40141999,8.394604953,8.394604953
130,NGC4519,188.37615,8.65445,199.705820399,1.60222949428,70.2557272747,c,0.00963680999919,0.000507825807983,c,0.012618214117,0.0003652328104240001,c,0.0238789633545,0.00819653172562,c,0.063825834685,0.00921680304802,c,0.0895325365406,0.0101342740193,c,0.104576744073,0.0159484701106,c,0.126072453457,0.0221950076676,c,0.102316227828,0.0424094893199,c,0.198410783948,0.176707728946,c,0.125573959836,0.044858107703800006,c,0.0644431300074,0.01014316202533904,,0.0297814213271,0.010540922608152727,,0.230498539289,0.023937714879098397,,0.485647168655,0.04790708679679876,,0.0650090633656,0.003622274936734029,,0.045198822317500005,0.002009552922307476,,-0.14028801927999998,0.05491316663102064,N,0.172805738857,0.004297099139603254,,0.535768009131,0.009742137813432064,,5.17799449754,0.1968742710014836,,9.21676359631,0.21528753485911087,,4.06111436337,0.9487965709325316,,8.91369334889,0.7878871369264118,,8.406635870519999,2.1768904212121103,,4.98261031191,0.18711873326704576,,2.36073078593,0.17300082575426712,,0.8880322043100001,0.09045615337272997,,NGC4519,188.37615,8.65445,6.9,0.4,Scd,1.37,2.344228841,12.36,41.1,1218.0,1005.0,13.72200983,27.4,1224,16.71217914,18.96705388,18.96705388
131,NGC4522,188.41545,9.175,194.843964505,2.16983077768,128.087673857,,0.00303072866751,0.000140615211975,,0.00450662555208,0.000145543720875,,0.0140933783194,0.00316649057944,,0.0359273772491,0.00105382018121,,0.05562174236830001,0.00163219824728,,0.07206755296789999,0.00285341227352,,0.08765025480319999,0.00448545648869,,0.0956869150767,0.030675863205400007,,0.116115366427,0.080472485372,,0.0886819921933,0.036469503236,,0.0571441226849,0.001874771691370731,,0.0356465831166,0.005793436176240458,,0.122808617637,0.012430944194242871,,0.156214691676,0.02537642922220127,,0.0619710890587,0.0011150261084271202,,0.0406328891795,0.0011636607904106284,,0.039719384406,0.007110260968318976,,0.144139305752,0.005972642120836581,,0.158278870231,0.014921671042105381,,2.11687707128,0.05172489696378288,,6.00461389202,9.299208105427765e-07,,1.87764403124,0.5901984407658648,,5.53009565663,0.6043012928951849,,5.235498596449999,0.5324176451485839,,3.61023987698,0.13644121454086547,,1.70741055537,0.1227686167021294,,0.639069541937,0.07237321380650855,,NGC4522,188.41545,9.175,5.9,0.6,SBc,1.54,3.4673682,12.97,79.1,2329.0,2801.0,38.24412889,17.95,2320,31.67667941,14.52110623,14.52110623
132,IC0800,188.48625,15.35462,100.14541828,1.22215097691,66.308406233,,0.00187830266601,0.000108347600291,,0.00221918591888,6.86378894304e-05,,0.00728909090405,0.000358013047898,,0.0174810254122,0.000336174664585,,0.027525875807,0.000469250269492,,0.0353205581256,0.0008557035144039997,,0.0387878729654,0.00209585605657,,0.0545477392998,0.00564544845658,,0.0865415464915,0.0232141746907,,0.058050853433099986,0.00919552533549,,0.0216237133017,0.0009411457100104867,,0.014457747030499997,0.001281285783016031,,0.0366388522422,0.0026507471089393837,,0.0555911602501,0.007880416024655997,,0.0231877521703,0.0016791232784017468,,0.0159151272308,0.0015974111373241652,,0.034678449557800015,0.003977896527494714,,0.044201537823,0.0015532346390366636,,0.0454365266637,0.0031705113017808178,,0.595317936997,0.08601443550938022,,1.22612178312,4.201988746758174e-07,,,,,0.837925397166,0.4672604056803122,,1.18374668986,0.8085341133839004,,0.888501629762,0.10275143625878287,,0.362187974234,0.058917260582252134,,0.119100681154,0.05340062587015604,,IC0800,188.48625,15.35462,5.3,1.0,Sc,1.18,1.5135610659999998,14.14,44.1,2326.0,2841.0,38.79027854,31.95,2332,31.8405243,13.99587028,13.99587028
133,NGC4526,188.51265,7.699210000000001,362.10121779,3.0591517023900003,21.669295471799998,,0.0009770730446939998,8.13637976119e-05,,0.00374598229758,0.00018590224796,,0.0665413587285,0.00509608600556,,0.304885825514,0.00589198735399,,0.678235044817,0.0125395646436,,0.911044237043,0.0351776618189,,1.19268771358,0.0392586023806,,1.7755592804299998,0.136035310492,,2.03872452455,0.26547335208,,1.72903104648,0.145460237275,,0.859179120812,0.009854676638365376,,0.454666456425,0.02343771490608568,,0.32921906209,0.0308087584504304,,0.329036818011,0.06307126219761161,,0.7995113884209999,0.0017172443050726426,N,0.508998639877,0.0010543796909066466,N,0.371343762394,0.008953143049716564,N,0.392889416504,0.0012193788457415587,N,0.309620437107,0.009640068863239508,N,8.51308352387,0.30109155388602155,N,11.7472420099,0.4872403882786325,N,10.3182417224,0.93667293321365,,15.608407628299998,0.4238191075653869,,16.2045798749,0.8065394708738862,,7.938020537839999,0.3387556095080106,,3.2401631346099995,0.2742931018092159,,1.13914331696,0.15118182936199429,,NGC4526,188.51265,7.699210000000001,-1.9,0.4,S0,1.84,6.918310241,10.61,90.0,617.0,1002.0,13.68104861,15.1,587,8.01474604,15.34616524,15.34616524
134,NGC4535,188.5845,8.19775,374.700909852,1.23175582995,109.289884749,,0.0272711065951,0.0016359139554300002,,0.0373273130122,0.0010816433130799998,,0.107873026852,0.00654135823046,,0.299453744156,0.016308861161,,0.481510179254,0.0150640258133,,0.658993172044,0.034955352164,,0.739946237093,0.06316832518519999,,1.02693371344,0.144602243309,,2.39275476683,0.809139635749,a,1.19577201035,0.281181718921,,0.522374665095,0.008787659532626101,,0.315300474552,0.043324351710717066,,1.29219095046,0.06736931097048053,,1.7325900290599998,0.2004486745525789,,0.502374725361,0.007435496244487163,,0.342031195334,0.007378651072734236,,,,,,,,1.7724023255,0.028721277543795092,N,16.1084476844,0.709598372068132,N,63.4744589688,2.3583005715574554,N,17.7062902725,3.6027101533293315,,37.7542947818,1.5270284427290446,,58.160788509899994,5.00478727016837,,33.6341016756,0.6506774259661987,,15.3390242527,0.6381919272698822,,5.7004961325,0.370640337353207,,NGC4535,188.5845,8.19775,5.0,0.4,Sc,1.91,8.128304537,10.53,23.8,1964.0,1004.0,13.70835609,16.89,1962,26.78864009,14.92795314,14.92795314
135,NGC4536,188.61285,2.18791,387.914031378,2.4153133226900003,33.9300194086,,0.0161493088297,0.00114327691476,,0.0223125419251,0.000651902267114,,0.0573459856484,0.0069525505483,,0.186306182614,0.00535917553572,,0.310539973205,0.01272240928,,0.417125752852,0.0142018604965,,0.5101169105919999,0.0802392688622,,0.7312196542110001,0.13428733691199998,,0.8981476684309999,0.518611850775,,0.711806438724,0.233652037778,,0.401047749947,0.008441035937946529,,0.234027658285,0.014760185315100772,,1.46301766093,0.027468964413231715,,3.4197930959500003,0.04660320831894135,,0.421302149763,0.002913053269905477,,0.292844019991,0.001718218579029022,,0.5689129301070001,0.008664407952158512,,1.25856444768,0.0109145267820299,,3.50685480531,0.006726638567328386,,28.2336413706,0.3880707121801357,,52.5339579866,,,40.1016132728,1.2789011962881165,,58.20012658090001,0.8758132355187681,,56.0987076962,0.883536022542067,,26.824033212699998,0.26574098023248993,,12.075452072400001,0.1720410536008417,,4.73850493335,0.12283376232359115,,NGC4536,188.61285,2.18791,4.3,0.7,SABb,1.85,7.079458232,11.12,73.0,1808.0,2245.0,30.65264883,15.29,1807,24.67231021,14.52110623,14.52110623
136,IC3521,188.66355,7.1584,107.068559371,1.31853887824,128.682703993,,0.000926623040931,4.42516856344e-05,,0.00164362692435,5.7633494259e-05,,0.0051609048206800005,0.0004115875242840001,,0.0159118124015,0.000308740823656,,0.0279318426456,0.000634590886444,,0.0370044610717,0.0010500521499400002,,0.0421004448136,0.00207398332205,,0.05902696765869999,0.00670947385081,,0.0919292866089,0.0278959646365,,0.0531038154361,0.0117312878146,,0.0287781636497,0.0008196832308335957,,0.0153628586518,0.0014474862066248258,,0.06071414130630001,0.0030273650485713433,,0.135161758836,0.008939602641753723,,0.0280186049622,0.0013134560165050685,,0.0189142503287,0.0012519808582790233,,,,,,,,,,,,,,,,,1.14381023303,0.3299599070560197,,1.92943444199,0.4556344933586038,,3.3688141434,0.5481803443914961,,1.57835674911,0.11619653956435322,,0.691077260746,0.06928357811276957,,0.238105741034,0.046523086966880886,,IC3521,188.66355,7.1584,9.8,0.4,IB,1.14,1.380384219,13.85,48.0,595.0,294.0,4.0141998910000005,17.15,595,8.123975969,17.21868817,17.21868817
137,NGC4550,188.87685,12.22119,161.953292755,1.9469779004900003,88.6565300327,,0.00041968576960300013,2.93192338871e-05,,0.0012094851414000002,4.60685083493e-05,,0.0125910273682,0.0007733290250560001,,0.058219860612900014,0.000925246817448,,0.111772730245,0.0014994439753299993,,0.157569227929,0.00245687650232,,0.188129107104,0.0029984435658600003,,0.244454305489,0.0130183893175,,0.298671378444,0.0404070418516,,0.223630667635,0.0171518646711,,0.112736536097,0.0012029479472099867,,0.0594474446761,0.003986643583347105,,0.0121300115025,0.011682373477828738,,-0.000455140752945,0.02054768335188929,,0.108211021194,0.0011847054945618946,,0.0678478577396,0.0015164494404159474,,0.0449783082049,0.004125028797272785,,0.010944846998,0.007773310277036463,,0.0217602312083,0.0036338482203832467,,0.34428598141500005,0.0976846291692979,,0.14056010075099998,,,,,,1.0051610966700002,0.4623009593931034,,1.03748491246,0.4430403928474007,,0.34757222482199995,0.15941190995492688,,0.164921835883,0.1146257741515741,,0.07825921577810001,0.06019330202055185,,NGC4550,188.87685,12.22119,-2.0,0.7,S0,1.5,3.16227766,12.48,90.0,459.0,249.0,3.39978154,16.16,410,5.598033861,15.27566112,15.27566112
138,NGC4561,189.0339,19.32264,110.5267686,1.12321010076,125.169768282,,0.00701193600374,0.000316865236004,,0.008594118857979999,0.000235705946259,,0.0149971901214,0.000523021760929,,0.034226233919599995,0.00050879927496,,0.0476884163615,0.0007248640876,,0.054042390367900005,0.00119004514274,,0.0617950221526,0.00327469904265,,0.08379784445560001,0.007972966122009999,,0.0604023271886,0.0373646339981,,0.0567047173093,0.0150886373344,,0.031196749890700006,0.0011093912916359217,,0.0198686580617,0.0012113819292134133,,0.0333557431249,0.0026929342946505085,,0.0808546763693,0.006968469211252453,,0.0324241032915,0.0010171743974536412,,0.0226569461046,0.0008916571410015301,,0.019537429193400003,0.0047261913235253404,,0.039704152774900005,0.0019528216045519005,,0.0805055181965,0.0044341418486263376,,1.63728321195,0.15439227695322238,,2.73795848438,,,,,,2.06177379216,1.2488451863128802,,1.54083019074,0.7085250701875058,,1.59957602062,0.15483819837507906,,0.8296265259360001,0.09823930695731957,,0.32439774476100003,0.04785943256945718,,NGC4561,189.0339,19.32264,7.2,1.2,SBcd,1.12,1.318256753,13.02,35.1,1402.0,1033.0,14.10431458,12.3,1399,19.10158383,23.7683989,23.7683989
139,NGC4569,189.20805,13.16294,436.832598146,2.4567865551700003,115.61551050899999,,0.00541425130116,0.000411975516749,,0.0186527679056,0.0005791492321009999,,0.108138301031,0.0193584043376,,0.425134912802,0.00720118637626,,0.703549171888,0.00966461793621,,0.980788213306,0.0249351399728,,1.13606433015,0.0392783831838,,1.6480355611500002,0.132725115048,,2.10790332105,0.7514364544329999,,1.7276502018200002,0.27537566707,,0.768540123454,0.009746465259634891,,0.482208694454,0.046636508154312604,,0.919106469234,0.07740684268974811,,1.44861848826,0.12843693295165656,,0.743243968152,0.00333731360473663,,0.487122742206,0.002728197543971889,,0.417101877959,0.017411010239251574,,0.94437876588,0.0556995262455985,,1.396928213,0.008165544791426727,,11.7378219332,0.32870176337288914,,38.042480648,0.8723012160770601,,14.8506718259,1.4067970397165357,,33.8378837351,1.4270597636528817,,40.0132588343,0.9635163851749474,,20.625247218,1.5036176153788563,,8.48407767758,0.7658440565048844,,3.00901360506,0.3117633566173925,,NGC4569,189.20805,13.16294,2.4,0.7,SABa,1.96,9.120109195,10.11,70.8,-235.0,-290.0,-3.959584926,12.2,-221,,11.85769727,11.85769727
140,NGC4579,189.4314,11.818,402.67186364199995,1.32272403299,3.94340945506,,0.006449846651100001,0.000304872922821,,0.0131662857155,0.0003876041757930001,,0.0961866220856,0.0017848874425399996,,0.405819961926,0.0037254009639,,0.767272563742,0.00739150717341,,1.1094079502,0.0120858383238,,1.2657127828,0.0138752140121,,1.69659632185,0.0425947967027,,1.99293404026,0.194455262725,,1.4796837850799998,0.0598654522898,,0.896329819413,0.009283362541702731,,0.485412473223,0.013944506681338904,,1.05110777899,0.05594556205832499,,1.07741353896,0.09520243734103706,,0.887105778097,0.015694584914851668,N,0.551672157594,0.007670940524942395,N,0.164277672212,0.00809182466775857,N,0.368375833865,0.03445277580301406,N,0.879287713493,0.02749751686074307,N,8.251394466039999,0.09848742526058513,N,35.3248660981,2.738272527880872,N,19.3229657043,3.729225024201386,,23.069958974899997,5.602194668422271,,32.9731353167,6.505670796360931,,21.2143305742,2.120440737311313,,9.26612341479,1.1908213324465975,,3.24162816832,0.4599842895588703,,NGC4579,189.4314,11.818,2.8,0.6,SABb,1.7,5.011872887,10.48,41.9,1517.0,1014.0,13.8448935,19.43,1516,20.69907155,19.95263191,19.95263191
141,NGC4580,189.45165,5.36841,147.108732321,1.39417379662,69.0729688438,,0.0008520323211360001,4.44688200961e-05,,0.00233236875688,7.51352458511e-05,,0.0129280381995,0.000745473270854,,0.0480596637873,0.0005887348436769999,,0.0912365519053,0.00126133849548,,0.129852949322,0.0015955196485,,0.154795054747,0.00334060806915,,0.227799135395,0.0105308794185,,0.239115207639,0.015482141701200004,,0.210057497929,0.017451353104400002,,0.105731511063,0.0014278491547881445,,0.06078512315740001,0.0015697189112791946,,0.124167280105,0.0050735004708430285,,0.157180008113,0.012892471734067741,,0.104840727963,0.0016642205931421425,,0.06892546094549999,0.0009119765123429572,,0.0370588372691,0.004910626691788767,,0.127354995791,0.00229588585334097,,0.15248317129,0.004811857146457517,,2.06036944759,0.09131085126956946,,6.62027562324,5.637879494545643e-07,,,,,4.44573129312,1.3977237978992558,,6.921188449930002,2.096772818418507,,4.28282942012,0.10413254383720684,,1.98392781326,0.08011784917618024,,0.716984414932,0.05304919342224244,,NGC4580,189.45165,5.36841,1.6,0.7,SABa,1.27,1.862087055,12.72,50.3,1034.0,994.0,13.57181868,21.49,1036,14.14527581,18.96705388,18.96705388
142,NGC4606,190.2396,11.91139,208.35771026,2.1545766138,131.984663747,,0.000272871920038,4.65636739589e-05,,0.00169909471599,7.34482373256e-05,,0.012228748578,0.00123832603772,,0.0482087653565,0.00130564981018,,0.08319658309160001,0.0017424710688199998,,0.115739164126,0.00323205873205,,0.131202744264,0.00856325081677,,0.190961017991,0.0322045711979,,0.197112686698,0.0891787046798,,0.17900992415,0.0526193739071,,0.0930959095972,0.0016566534668916635,,0.0497452570246,0.004170035832228175,,0.0825272761717,0.012795695245300614,,0.100274597662,0.02067373601231735,,0.0772811535454,0.00104894197504992,,0.052510176255800005,0.0009363671912098136,,0.00293915942397,0.006200375240640674,,0.0927964948952,0.002975685209477873,,0.08781571216119999,0.002888736137745114,,1.19617464117,0.08288509669592675,,2.73973972085,0.5499804177531074,,,,,3.62520212592,0.6881508550068637,,2.5253221648400004,1.0426384606446328,,1.60204566692,0.2406028275669133,,0.69981592522,0.1735125564082528,,0.2632892204,0.11904931698476905,,NGC4606,190.2396,11.91139,0.6,1.4,SBa,1.39,2.454708835,12.72,62.6,1640.0,1014.0,13.8448935,17.08,1652,22.55598034,12.53141318,12.53141318
143,NGC4607,190.3014,11.88627,191.970315755,2.31434192628,90.39546889469999,,0.000299633796995,4.50455696632e-05,,0.0007036061699510001,5.14516256132e-05,,0.00627851130917,0.00084448905983,,0.0187412112771,0.0008992893893019998,,0.035607911460599995,0.00150227167862,,0.0524397931958,0.00205071934554,,0.0622401114124,0.0064655630568,,0.105714723263,0.0290316799509,,0.207645068403,0.0735715033991,,0.150095006706,0.0534761307112,,0.0639749642086,0.0024149957045049887,,0.04586977854669999,0.003409233381624637,,0.198726905458,0.010047899015815565,,0.303307043564,0.014887315100450394,,0.065440665114,0.0009784961624408053,,0.0472968339444,0.0011079677838050587,,0.08564081247659999,0.00741416217262327,,0.233442521481,0.0028441866684319342,,0.268979785239,0.003188319733679848,,4.29309174766,0.058254220366382524,,9.46694601349,0.2346454130536498,,,,,8.73077895253,0.5130612647998745,,10.3600031884,0.5942093771749952,,5.47392551855,0.18296812326849266,,2.31785326899,0.1151423984445298,,0.854823818979,0.09647733054581883,,NGC4607,190.3014,11.88627,4.0,2.2,SBbc,1.46,2.884031756,13.74,90.0,2270.0,1014.0,13.8448935,17.78,2248,30.69361005,19.95263191,19.95263191
144,NGC4625,190.4697,41.27384,249.92613922799998,1.2379921231,68.2983944648,,0.005417938006579999,0.00025159796141,,0.007405464922739999,0.000216904527457,,0.0187125866638,0.0008426286176880001,,0.039081587470400005,0.000569051977105,,0.0618369103375,0.0013378762572799998,,0.0753299002457,0.0022030278502100003,,0.111352012216,0.00533178662767,,0.136258290268,0.0119633667138,,0.10907513402,0.0415345006797,,0.0781316779464,0.017257941483,,0.0515772719097,0.004126966289550877,,0.025855512067,0.004126601078488731,,0.128847016262,0.007308902709937132,,0.153407850026,0.02135066861358732,,,,,,,,,,,0.115390192725,0.009637333851032695,N,0.128720118413,0.015514626231096363,,,,,,,,2.40798238139,2.4294461910166736,,1.63872054442,2.3178069964402885,,4.66116139612,2.229749852119273,,2.60518182212,0.30051062721632865,,1.39819081775,0.2852125600438206,,0.607188076828,0.14813849799792314,,NGC4625,190.4697,41.27384,8.7,0.9,SABm,1.15,1.412537467,13.03,46.1,621.0,768.0,10.48607318,8.2,609,8.315128345,,8.2
145,NGC4631,190.53285,32.542390000000005,904.377601652,2.80897730995,-6.9242694836,c,0.104323232831,0.00469646540948,c,0.131987682435,0.0035713367995100008,c,0.229762393022,0.005732370049489999,c,0.659064199228,0.00842575546302,c,0.923109816153,0.00989887129669,c,1.12055185052,0.0115306313549,c,1.2576612014,0.0391311040287,c,2.00512124379,0.08359111605210001,c,3.13243190138,0.19739588252,c,2.7239936316500004,0.147644375519,c,1.20252012291,0.0061757332419452,,0.7839641415880001,0.007054288074163591,,5.37067688909,0.016244545783544156,,9.00804547563,0.05074338020547416,,1.25709912932,0.0180564374959513,N,0.917289744317,0.010701689353120792,N,2.14526903139,0.03002226994069434,N,5.68918248019,0.011092745335510376,N,6.96190144281,0.08631920259971794,,119.237494792,0.802664123395994,,233.794895555,1.3646112637687529,,143.78981162600002,1.9555749175591144,,241.514865482,5.813106588536935,,254.939664586,1.249733746228437,,119.55538713700001,0.7449897313550673,,53.72349844520001,0.4683179348314833,,19.997825704300002,0.318441461139261,,NGC4631,190.53285,32.542390000000005,6.5,0.7,SBcd,2.16,14.45440056,9.47,90.0,606.0,553.0,7.550518842000001,5.69,616,8.410704532999999,7.3451416489999986,7.3451416489999986
146,IC3718,191.18955,12.35146,145.36312506299998,1.75795129594,-17.128930837000002,,0.000271620397969,3.60761740647e-05,,0.0008336142284830001,3.87998550185e-05,,0.004385493706060001,0.00044817885896,,0.0144211105617,0.000519763372837,,0.0225103615313,0.0007237901545630001,,0.0287459809021,0.00130854353045,,0.0335322139926,0.00298195971399,,0.0521061659337,0.012346115285,,0.0627241275645,0.0379902347434,,0.0449273014331,0.0205430682747,,0.014793150982700003,0.001231718827385139,,0.00791725310883,0.0016630703548727187,,0.0024008042146500003,0.005557945361638604,,-0.0104538306457,0.009388445666142215,,0.0145920629625,0.0012713892993301895,,0.00998546097228,0.0014293700759295054,,,,,,,,0.003554029308010001,0.004964022346972384,,0.135026248663,0.0953143001998628,,2.09500883725,0.5665065178368478,,,,,0.09069886975089997,0.5359007825087992,,-0.129838412051,0.5641791888255634,,0.200023926562,0.09753700919946187,,0.111564693599,0.09352850142309496,,0.038841033313000005,0.03461848169938433,,IC3718,191.18955,12.35146,-2.5,2.9,E,1.35,2.238721261,14.0,90.0,849.0,1015.0,13.85854724,6.79,849,11.59202622,,6.79
147,NGC4689,191.93985,13.762720000000002,236.954283604,1.2401483648,74.59009349899999,,,,,,,,0.0344118980321,0.0014226009433800002,,0.123003781588,0.00140055079765,,0.214509645476,0.0021980876340100004,,0.286560715208,0.0028389038538400003,,0.355873628098,0.00447143454392,a,0.461332953901,0.0233592930282,,0.579067378188,0.0690492282389,,0.391664967221,0.0291860102756,,0.21700652754,0.0038140084386432947,,0.122711377794,0.002859520131009555,,0.448611706739,0.010772607786757694,,0.470774900259,0.03402730842051547,,0.227860994487,0.006112076375575728,N,0.121221181865,0.002414671601648226,N,0.151966192852,0.010011205715185163,N,0.4985549184220001,0.0017525687033478116,N,0.461440344443,0.009690921851592269,,5.05067726905,0.246242965039252,,18.58846537,0.21533208250644045,,,,,11.318771901199998,3.31442569675744,,18.3364210662,2.7549778750265648,,10.5298391016,0.19441170780264355,,4.59486278477,0.25422332804444603,,1.57472074045,0.12691210214571147,,NGC4689,191.93985,13.762720000000002,4.7,0.9,Sc,1.58,3.801894339,11.58,42.5,1616.0,1018.0,13.89950847,17.73,1609,21.96886947,14.72313253,14.72313253
148,NGC4725,192.61095,25.50091,535.089505224,1.64551200316,127.97245997899999,,0.026018006225400004,0.001280400805,,0.0296798148259,0.0008518435009730001,,0.142247103408,0.00727057080877,,0.528128763892,0.00554794743857,,0.966133757536,0.0103892823823,,1.42608529025,0.0166086483407,,1.7294291628,0.035766183625300006,,2.39827002355,0.0808670934739,,3.2432277142,0.396375369959,,2.38139110654,0.115130927549,,1.11305548548,0.008925087509481209,,0.600888021513,0.010203540187484287,,0.943720467775,0.030441980233175587,,0.898311984901,0.05533375468194263,,1.05355295498,0.011166208457515371,N,0.660042283633,0.0054672772408421826,N,0.62619866624,0.032511154100958915,N,-0.08556229852229999,0.13547369399605394,,0.8625239646070001,0.01859526841104473,N,7.82353628332,0.477103599466821,N,52.6857331113,0.5272268494267978,N,9.17957181775,4.359730587962941,,29.604593749,3.05908423137978,,47.130241108999996,2.717097244122399,,31.4997977908,0.5993683081732668,,15.9585837137,0.4700152996716838,,6.556021917660002,0.3676715633775459,,NGC4725,192.61095,25.50091,2.2,0.6,SABa,1.99,9.772372424,9.92,45.4,1206.0,1959.0,26.74767886,13.56,1208,16.49371928,12.0781322,12.0781322
149,NGC4736,192.72075,41.11999,724.9061333289999,1.58766562002,-0.476150784826,,0.0660525573474,0.00298253212499,,0.0998929267711,0.00272298799275,,0.516690215992,0.00892927876035,,1.81954753703,0.0156348621861,,3.28249724545,0.0271428348903,,4.6533852746,0.0367618839622,,5.66978523152,0.0532811132778,,6.491452554019999,0.130777054166,,10.459878896900001,0.314567709229,,6.34156785439,0.192087451261,,3.6454312778300006,0.011746460705722578,,2.05796090101,0.013703002346658649,,5.02388371357,0.021037746246676918,,6.01225240122,0.06741779193731283,,3.36631113066,0.02263237694084716,N,2.18304649547,0.008523280474210299,N,2.95497638691,0.030049090705445213,N,4.641277656640001,0.006529117233615049,N,5.27847941557,0.0695378164199592,,,,,,,,123.308228372,9.559803318133048,,166.436609992,11.403791648293305,,149.58261773200002,10.962332422250306,,64.531029641,1.2014982691492937,,26.0471408137,0.9691155752812486,,9.51549715079,0.33489287531938283,,NGC4736,192.72075,41.11999,2.3,0.8,Sab,1.89,7.762470911,8.71,31.7,308.0,353.0,4.819770617,5.18,314,4.287274713,4.385304166,4.385304166
150,NGC4765,193.3104,4.46322,96.3956902551,1.12955689381,-35.8123169286,,0.005557756268109999,0.000254464979166,,0.00706274414384,0.000197046141063,,0.0124693135423,0.000320682654509,,0.0252963756981,0.000377037581069,,0.0337774069355,0.0006873028993639999,,0.0387970257974,0.0010218090742,,0.040213293666500005,0.00222247920252,,0.0480624976635,0.00678153878136,,0.0521382696906,0.0151409805406,,0.0387200402626,0.00779449843334,,0.0219031965733,0.0008747474924029711,,0.0136882239554,0.0024685529036126033,,0.0700677855754,0.004857990289243432,,0.19471849572,0.030619808665316876,,0.0234469435378,0.001006160665454802,,0.0161979124845,0.0008739018051136268,,0.034832722945800004,0.0015449534029991663,,0.07103718364030001,0.0015749835193318107,,0.18670332225000005,0.006941205410745925,,,,,,,,2.8643002575200005,0.31279585250389874,,4.466031825980001,0.3667878674907804,,4.23423302718,0.4940158772298856,,1.93498153046,0.0849530656969007,,0.800200179889,0.07899351199156543,,0.283715781859,0.04081525072138276,,NGC4765,193.3104,4.46322,1.5,3.4,S0-a,1.06,1.14815347,13.37,50.2,716.0,989.0,13.50354997,15.44,717,9.789732387,,15.44
